10020,90001,IND,D
10020,90002,IND,D
10020,90003,IND,D
10020,90004,IND,D
10020,90005,IND,D
10020,90006,IND,D
10020,90007,IND,D
10020,90008,IND,D
10020,90009,IND,D
10020,90010,IND,D
10020,90011,IND,D
10020,90012,IND,D
10020,90013,IND,D
10020,90014,IND,D
10020,90015,IND,D
10020,90016,IND,D
10020,90017,IND,D
10020,90018,IND,D
10020,90019,IND,D
10020,90020,IND,D
10020,90021,IND,D
10020,90022,IND,D
10020,90023,IND,D
10020,90024,IND,D
10020,90025,IND,D
10020,90026,IND,D
10020,90027,IND,D
10020,90028,IND,D
10020,90029,IND,D
10020,90030,IND,D
10020,90031,IND,D
10020,90032,IND,D
10020,90033,IND,D
10020,90034,IND,D
10020,90035,IND,D
10020,90036,IND,D
10020,90037,IND,D
10020,90038,IND,D
10020,90039,IND,D
10020,90040,IND,D
10020,90041,IND,D
10020,90042,IND,D
10020,90043,IND,D
10020,90044,IND,D
10020,90045,IND,D
10020,90046,IND,D
10020,90047,IND,D
10020,90048,IND,D
10020,90049,IND,D
10020,90050,IND,D
10020,90051,IND,D
10020,90052,IND,D
10020,90053,IND,D
10020,90054,IND,D
10020,90055,IND,D
10020,90056,IND,D
10020,90057,IND,D
10020,90058,IND,D
10020,90059,IND,D
10020,90060,IND,D
10020,90061,IND,D
10020,90062,IND,D
10020,90063,IND,D
10020,90064,IND,D
10020,90065,IND,D
10020,90066,IND,D
10020,90067,IND,D
10020,90068,IND,D
10020,90069,IND,D
10020,90070,IND,D
10020,90071,IND,D
10020,90072,IND,D
10020,90073,IND,D
10020,90074,IND,D
10020,90075,IND,D
10020,90076,IND,D
10020,90077,IND,D
10020,90078,IND,D
10020,90079,IND,D
10020,90080,IND,D
10020,90081,IND,D
10020,90082,IND,D
10020,90083,IND,D
10020,90084,IND,D
10020,90086,IND,D
10020,90087,IND,D
10020,90088,IND,D
10020,90089,IND,D
10020,90091,IND,D
10020,90093,IND,D
10020,90094,IND,D
10020,90095,IND,D
10020,90096,IND,D
10020,90097,IND,D
10020,90099,IND,D
10020,90101,IND,D
10020,90102,IND,D
10020,90103,IND,D
10020,90174,IND,D
10020,90185,IND,D
10020,90198,IND,D
10020,90201,IND,D
10020,90202,IND,D
10020,90209,IND,D
10020,90210,IND,D
10020,90211,IND,D
10020,90212,IND,D
10020,90213,IND,D
10020,90220,IND,D
10020,90221,IND,D
10020,90222,IND,D
10020,90223,IND,D
10020,90224,IND,D
10020,90230,IND,D
10020,90231,IND,D
10020,90232,IND,D
10020,90233,IND,D
10020,90239,IND,D
10020,90240,IND,D
10020,90241,IND,D
10020,90242,IND,D
10020,90245,IND,D
10020,90247,IND,D
10020,90248,IND,D
10020,90249,IND,D
10020,90250,IND,D
10020,90251,IND,D
10020,90254,IND,D
10020,90255,IND,D
10020,90260,IND,D
10020,90261,IND,D
10020,90262,IND,D
10020,90263,IND,D
10020,90264,IND,D
10020,90265,IND,D
10020,90266,IND,D
10020,90267,IND,D
10020,90270,IND,D
10020,90272,IND,D
10020,90274,IND,D
10020,90275,IND,D
10020,90277,IND,D
10020,90278,IND,D
10020,90280,IND,D
10020,90290,IND,D
10020,90291,IND,D
10020,90292,IND,D
10020,90293,IND,D
10020,90294,IND,D
10020,90295,IND,D
10020,90296,IND,D
10020,90301,IND,D
10020,90302,IND,D
10020,90303,IND,D
10020,90304,IND,D
10020,90305,IND,D
10020,90306,IND,D
10020,90307,IND,D
10020,90308,IND,D
10020,90309,IND,D
10020,90310,IND,D
10020,90311,IND,D
10020,90312,IND,D
10020,90313,IND,D
10020,90397,IND,D
10020,90398,IND,D
10020,90401,IND,D
10020,90402,IND,D
10020,90403,IND,D
10020,90404,IND,D
10020,90405,IND,D
10020,90406,IND,D
10020,90407,IND,D
10020,90408,IND,D
10020,90409,IND,D
10020,90410,IND,D
10020,90411,IND,D
10020,90501,IND,D
10020,90502,IND,D
10020,90503,IND,D
10020,90504,IND,D
10020,90505,IND,D
10020,90506,IND,D
10020,90507,IND,D
10020,90508,IND,D
10020,90509,IND,D
10020,90510,IND,D
10020,90601,IND,D
10020,90602,IND,D
10020,90603,IND,D
10020,90604,IND,D
10020,90605,IND,D
10020,90606,IND,D
10020,90607,IND,D
10020,90608,IND,D
10020,90609,IND,D
10020,90610,IND,D
10020,90612,IND,D
10020,90620,IND,D
10020,90621,IND,D
10020,90622,IND,D
10020,90623,IND,D
10020,90624,IND,D
10020,90630,IND,D
10020,90631,IND,D
10020,90632,IND,D
10020,90633,IND,D
10020,90637,IND,D
10020,90638,IND,D
10020,90639,IND,D
10020,90640,IND,D
10020,90650,IND,D
10020,90651,IND,D
10020,90652,IND,D
10020,90659,IND,D
10020,90660,IND,D
10020,90661,IND,D
10020,90662,IND,D
10020,90665,IND,D
10020,90670,IND,D
10020,90671,IND,D
10020,90680,IND,D
10020,90701,IND,D
10020,90702,IND,D
10020,90703,IND,D
10020,90704,IND,D
10020,90706,IND,D
10020,90707,IND,D
10020,90710,IND,D
10020,90711,IND,D
10020,90712,IND,D
10020,90713,IND,D
10020,90714,IND,D
10020,90715,IND,D
10020,90716,IND,D
10020,90717,IND,D
10020,90720,IND,D
10020,90721,IND,D
10020,90723,IND,D
10020,90731,IND,D
10020,90732,IND,D
10020,90733,IND,D
10020,90734,IND,D
10020,90740,IND,D
10020,90742,IND,D
10020,90743,IND,D
10020,90744,IND,D
10020,90745,IND,D
10020,90746,IND,D
10020,90747,IND,D
10020,90748,IND,D
10020,90749,IND,D
10020,90801,IND,D
10020,90802,IND,D
10020,90803,IND,D
10020,90804,IND,D
10020,90805,IND,D
10020,90806,IND,D
10020,90807,IND,D
10020,90808,IND,D
10020,90809,IND,D
10020,90810,IND,D
10020,90813,IND,D
10020,90814,IND,D
10020,90815,IND,D
10020,90822,IND,D
10020,90831,IND,D
10020,90832,IND,D
10020,90833,IND,D
10020,90834,IND,D
10020,90835,IND,D
10020,90840,IND,D
10020,90842,IND,D
10020,90844,IND,D
10020,90845,IND,D
10020,90846,IND,D
10020,90847,IND,D
10020,90848,IND,D
10020,90853,IND,D
10020,90888,IND,D
10020,90899,IND,D
10020,91001,IND,D
10020,91003,IND,D
10020,91006,IND,D
10020,91007,IND,D
10020,91009,IND,D
10020,91010,IND,D
10020,91011,IND,D
10020,91012,IND,D
10020,91016,IND,D
10020,91017,IND,D
10020,91020,IND,D
10020,91021,IND,D
10020,91023,IND,D
10020,91024,IND,D
10020,91025,IND,D
10020,91030,IND,D
10020,91031,IND,D
10020,91040,IND,D
10020,91041,IND,D
10020,91042,IND,D
10020,91043,IND,D
10020,91046,IND,D
10020,91050,IND,D
10020,91051,IND,D
10020,91066,IND,D
10020,91077,IND,D
10020,91101,IND,D
10020,91102,IND,D
10020,91103,IND,D
10020,91104,IND,D
10020,91105,IND,D
10020,91106,IND,D
10020,91107,IND,D
10020,91108,IND,D
10020,91109,IND,D
10020,91110,IND,D
10020,91114,IND,D
10020,91115,IND,D
10020,91116,IND,D
10020,91117,IND,D
10020,91118,IND,D
10020,91121,IND,D
10020,91123,IND,D
10020,91124,IND,D
10020,91125,IND,D
10020,91126,IND,D
10020,91129,IND,D
10020,91131,IND,D
10020,91175,IND,D
10020,91182,IND,D
10020,91184,IND,D
10020,91185,IND,D
10020,91186,IND,D
10020,91187,IND,D
10020,91188,IND,D
10020,91189,IND,D
10020,91191,IND,D
10020,91201,IND,D
10020,91202,IND,D
10020,91203,IND,D
10020,91204,IND,D
10020,91205,IND,D
10020,91206,IND,D
10020,91207,IND,D
10020,91208,IND,D
10020,91209,IND,D
10020,91210,IND,D
10020,91214,IND,D
10020,91221,IND,D
10020,91222,IND,D
10020,91224,IND,D
10020,91225,IND,D
10020,91226,IND,D
10020,91301,IND,D
10020,91302,IND,D
10020,91303,IND,D
10020,91304,IND,D
10020,91305,IND,D
10020,91306,IND,D
10020,91307,IND,D
10020,91308,IND,D
10020,91309,IND,D
10020,91310,IND,D
10020,91311,IND,D
10020,91312,IND,D
10020,91313,IND,D
10020,91316,IND,D
10020,91319,IND,D
10020,91320,IND,D
10020,91321,IND,D
10020,91322,IND,D
10020,91324,IND,D
10020,91325,IND,D
10020,91326,IND,D
10020,91327,IND,D
10020,91328,IND,D
10020,91329,IND,D
10020,91330,IND,D
10020,91331,IND,D
10020,91333,IND,D
10020,91334,IND,D
10020,91335,IND,D
10020,91337,IND,D
10020,91340,IND,D
10020,91341,IND,D
10020,91342,IND,D
10020,91343,IND,D
10020,91344,IND,D
10020,91345,IND,D
10020,91346,IND,D
10020,91350,IND,D
10020,91351,IND,D
10020,91352,IND,D
10020,91353,IND,D
10020,91354,IND,D
10020,91355,IND,D
10020,91356,IND,D
10020,91357,IND,D
10020,91358,IND,D
10020,91359,IND,D
10020,91360,IND,D
10020,91361,IND,D
10020,91362,IND,D
10020,91363,IND,D
10020,91364,IND,D
10020,91365,IND,D
10020,91367,IND,D
10020,91371,IND,D
10020,91372,IND,D
10020,91376,IND,D
10020,91377,IND,D
10020,91380,IND,D
10020,91381,IND,D
10020,91382,IND,D
10020,91383,IND,D
10020,91384,IND,D
10020,91385,IND,D
10020,91386,IND,D
10020,91387,IND,D
10020,91388,IND,D
10020,91390,IND,D
10020,91392,IND,D
10020,91393,IND,D
10020,91394,IND,D
10020,91395,IND,D
10020,91396,IND,D
10020,91399,IND,D
10020,91401,IND,D
10020,91402,IND,D
10020,91403,IND,D
10020,91404,IND,D
10020,91405,IND,D
10020,91406,IND,D
10020,91407,IND,D
10020,91408,IND,D
10020,91409,IND,D
10020,91410,IND,D
10020,91411,IND,D
10020,91412,IND,D
10020,91413,IND,D
10020,91416,IND,D
10020,91423,IND,D
10020,91426,IND,D
10020,91436,IND,D
10020,91470,IND,D
10020,91482,IND,D
10020,91495,IND,D
10020,91496,IND,D
10020,91497,IND,D
10020,91499,IND,D
10020,91501,IND,D
10020,91502,IND,D
10020,91503,IND,D
10020,91504,IND,D
10020,91505,IND,D
10020,91506,IND,D
10020,91507,IND,D
10020,91508,IND,D
10020,91510,IND,D
10020,91521,IND,D
10020,91522,IND,D
10020,91523,IND,D
10020,91526,IND,D
10020,91601,IND,D
10020,91602,IND,D
10020,91603,IND,D
10020,91604,IND,D
10020,91605,IND,D
10020,91606,IND,D
10020,91607,IND,D
10020,91608,IND,D
10020,91609,IND,D
10020,91611,IND,D
10020,91612,IND,D
10020,91614,IND,D
10020,91615,IND,D
10020,91616,IND,D
10020,91617,IND,D
10020,91618,IND,D
10020,91701,IND,D
10020,91701,IND,D
10020,91702,IND,D
10020,91706,IND,D
10020,91706,IND,D
10020,91708,IND,D
10020,91709,IND,D
10020,91710,IND,D
10020,91711,IND,D
10020,91714,IND,D
10020,91715,IND,D
10020,91716,IND,D
10020,91722,IND,D
10020,91723,IND,D
10020,91724,IND,D
10020,91729,IND,D
10020,91730,IND,D
10020,91731,IND,D
10020,91732,IND,D
10020,91733,IND,D
10020,91734,IND,D
10020,91735,IND,D
10020,91737,IND,D
10020,91737,IND,D
10020,91739,IND,D
10020,91740,IND,D
10020,91741,IND,D
10020,91743,IND,D
10020,91744,IND,D
10020,91745,IND,D
10020,91746,IND,D
10020,91747,IND,D
10020,91748,IND,D
10020,91749,IND,D
10020,91750,IND,D
10020,91752,IND,D
10020,91754,IND,D
10020,91755,IND,D
10020,91756,IND,D
10020,91758,IND,D
10020,91761,IND,D
10020,91762,IND,D
10020,91763,IND,D
10020,91764,IND,D
10020,91765,IND,D
10020,91766,IND,D
10020,91767,IND,D
10020,91768,IND,D
10020,91769,IND,D
10020,91770,IND,D
10020,91771,IND,D
10020,91772,IND,D
10020,91773,IND,D
10020,91775,IND,D
10020,91776,IND,D
10020,91778,IND,D
10020,91780,IND,D
10020,91784,IND,D
10020,91785,IND,D
10020,91786,IND,D
10020,91788,IND,D
10020,91789,IND,D
10020,91790,IND,D
10020,91791,IND,D
10020,91792,IND,D
10020,91793,IND,D
10020,91795,IND,D
10020,91797,IND,D
10020,91798,IND,D
10020,91799,IND,D
10020,91801,IND,D
10020,91802,IND,D
10020,91803,IND,D
10020,91804,IND,D
10020,91841,IND,D
10020,91896,IND,D
10020,91899,IND,D
10020,91901,IND,D
10020,91902,IND,D
10020,91903,IND,D
10020,91905,IND,D
10020,91906,IND,D
10020,91908,IND,D
10020,91909,IND,D
10020,91910,IND,D
10020,91911,IND,D
10020,91912,IND,D
10020,91913,IND,D
10020,91914,IND,D
10020,91915,IND,D
10020,91916,IND,D
10020,91921,IND,D
10020,91932,IND,D
10020,91933,IND,D
10020,91935,IND,D
10020,91941,IND,D
10020,91942,IND,D
10020,91943,IND,D
10020,91944,IND,D
10020,91945,IND,D
10020,91946,IND,D
10020,91950,IND,D
10020,91951,IND,D
10020,91976,IND,D
10020,91977,IND,D
10020,91978,IND,D
10020,91979,IND,D
10020,92007,IND,D
10020,92008,IND,D
10020,92009,IND,D
10020,92013,IND,D
10020,92014,IND,D
10020,92018,IND,D
10020,92019,IND,D
10020,92020,IND,D
10020,92021,IND,D
10020,92022,IND,D
10020,92023,IND,D
10020,92024,IND,D
10020,92025,IND,D
10020,92026,IND,D
10020,92027,IND,D
10020,92028,IND,D
10020,92029,IND,D
10020,92030,IND,D
10020,92033,IND,D
10020,92037,IND,D
10020,92038,IND,D
10020,92039,IND,D
10020,92040,IND,D
10020,92046,IND,D
10020,92049,IND,D
10020,92051,IND,D
10020,92052,IND,D
10020,92054,IND,D
10020,92055,IND,D
10020,92056,IND,D
10020,92057,IND,D
10020,92058,IND,D
10020,92064,IND,D
10020,92065,IND,D
10020,92067,IND,D
10020,92068,IND,D
10020,92069,IND,D
10020,92071,IND,D
10020,92072,IND,D
10020,92074,IND,D
10020,92075,IND,D
10020,92078,IND,D
10020,92079,IND,D
10020,92083,IND,D
10020,92084,IND,D
10020,92085,IND,D
10020,92088,IND,D
10020,92090,IND,D
10020,92091,IND,D
10020,92092,IND,D
10020,92093,IND,D
10020,92096,IND,D
10020,92101,IND,D
10020,92102,IND,D
10020,92103,IND,D
10020,92104,IND,D
10020,92105,IND,D
10020,92106,IND,D
10020,92107,IND,D
10020,92108,IND,D
10020,92108,IND,D
10020,92109,IND,D
10020,92110,IND,D
10020,92111,IND,D
10020,92112,IND,D
10020,92113,IND,D
10020,92114,IND,D
10020,92115,IND,D
10020,92116,IND,D
10020,92117,IND,D
10020,92118,IND,D
10020,92119,IND,D
10020,92120,IND,D
10020,92121,IND,D
10020,92122,IND,D
10020,92123,IND,D
10020,92124,IND,D
10020,92126,IND,D
10020,92127,IND,D
10020,92128,IND,D
10020,92129,IND,D
10020,92130,IND,D
10020,92131,IND,D
10020,92132,IND,D
10020,92133,IND,D
10020,92134,IND,D
10020,92135,IND,D
10020,92136,IND,D
10020,92137,IND,D
10020,92138,IND,D
10020,92139,IND,D
10020,92140,IND,D
10020,92142,IND,D
10020,92143,IND,D
10020,92145,IND,D
10020,92147,IND,D
10020,92149,IND,D
10020,92150,IND,D
10020,92152,IND,D
10020,92153,IND,D
10020,92154,IND,D
10020,92155,IND,D
10020,92158,IND,D
10020,92159,IND,D
10020,92160,IND,D
10020,92161,IND,D
10020,92162,IND,D
10020,92163,IND,D
10020,92164,IND,D
10020,92165,IND,D
10020,92166,IND,D
10020,92167,IND,D
10020,92168,IND,D
10020,92169,IND,D
10020,92170,IND,D
10020,92171,IND,D
10020,92172,IND,D
10020,92173,IND,D
10020,92174,IND,D
10020,92175,IND,D
10020,92176,IND,D
10020,92177,IND,D
10020,92178,IND,D
10020,92179,IND,D
10020,92182,IND,D
10020,92184,IND,D
10020,92186,IND,D
10020,92187,IND,D
10020,92190,IND,D
10020,92191,IND,D
10020,92192,IND,D
10020,92193,IND,D
10020,92194,IND,D
10020,92195,IND,D
10020,92196,IND,D
10020,92197,IND,D
10020,92198,IND,D
10020,92199,IND,D
10020,92201,IND,D
10020,92202,IND,D
10020,92203,IND,D
10020,92210,IND,D
10020,92211,IND,D
10020,92220,IND,D
10020,92223,IND,D
10020,92227,IND,D
10020,92230,IND,D
10020,92231,IND,D
10020,92234,IND,D
10020,92235,IND,D
10020,92236,IND,D
10020,92240,IND,D
10020,92241,IND,D
10020,92243,IND,D
10020,92251,IND,D
10020,92253,IND,D
10020,92255,IND,D
10020,92258,IND,D
10020,92260,IND,D
10020,92261,IND,D
10020,92262,IND,D
10020,92263,IND,D
10020,92264,IND,D
10020,92270,IND,D
10020,92274,IND,D
10020,92276,IND,D
10020,92282,IND,D
10020,92292,IND,D
10020,92301,IND,D
10020,92310,IND,D
10020,92313,IND,D
10020,92316,IND,D
10020,92318,IND,D
10020,92320,IND,D
10020,92324,IND,D
10020,92334,IND,D
10020,92335,IND,D
10020,92336,IND,D
10020,92337,IND,D
10020,92340,IND,D
10020,92345,IND,D
10020,92346,IND,D
10020,92350,IND,D
10020,92354,IND,D
10020,92357,IND,D
10020,92369,IND,D
10020,92373,IND,D
10020,92374,IND,D
10020,92375,IND,D
10020,92376,IND,D
10020,92377,IND,D
10020,92392,IND,D
10020,92393,IND,D
10020,92394,IND,D
10020,92399,IND,D
10020,92401,IND,D
10020,92402,IND,D
10020,92403,IND,D
10020,92404,IND,D
10020,92405,IND,D
10020,92406,IND,D
10020,92407,IND,D
10020,92408,IND,D
10020,92410,IND,D
10020,92411,IND,D
10020,92412,IND,D
10020,92413,IND,D
10020,92414,IND,D
10020,92415,IND,D
10020,92418,IND,D
10020,92420,IND,D
10020,92423,IND,D
10020,92424,IND,D
10020,92427,IND,D
10020,92501,IND,D
10020,92502,IND,D
10020,92503,IND,D
10020,92504,IND,D
10020,92505,IND,D
10020,92506,IND,D
10020,92507,IND,D
10020,92508,IND,D
10020,92509,IND,D
10020,92513,IND,D
10020,92514,IND,D
10020,92515,IND,D
10020,92516,IND,D
10020,92517,IND,D
10020,92518,IND,D
10020,92519,IND,D
10020,92521,IND,D
10020,92522,IND,D
10020,92530,IND,D
10020,92531,IND,D
10020,92532,IND,D
10020,92543,IND,D
10020,92544,IND,D
10020,92545,IND,D
10020,92546,IND,D
10020,92548,IND,D
10020,92551,IND,D
10020,92552,IND,D
10020,92553,IND,D
10020,92554,IND,D
10020,92555,IND,D
10020,92556,IND,D
10020,92557,IND,D
10020,92562,IND,D
10020,92563,IND,D
10020,92564,IND,D
10020,92567,IND,D
10020,92570,IND,D
10020,92571,IND,D
10020,92572,IND,D
10020,92581,IND,D
10020,92582,IND,D
10020,92583,IND,D
10020,92584,IND,D
10020,92585,IND,D
10020,92586,IND,D
10020,92587,IND,D
10020,92589,IND,D
10020,92590,IND,D
10020,92591,IND,D
10020,92592,IND,D
10020,92593,IND,D
10020,92596,IND,D
10020,92599,IND,D
10020,92602,IND,D
10020,92603,IND,D
10020,92604,IND,D
10020,92605,IND,D
10020,92606,IND,D
10020,92607,IND,D
10020,92609,IND,D
10020,92610,IND,D
10020,92612,IND,D
10020,92614,IND,D
10020,92615,IND,D
10020,92616,IND,D
10020,92618,IND,D
10020,92619,IND,D
10020,92620,IND,D
10020,92623,IND,D
10020,92624,IND,D
10020,92625,IND,D
10020,92626,IND,D
10020,92627,IND,D
10020,92628,IND,D
10020,92629,IND,D
10020,92630,IND,D
10020,92637,IND,D
10020,92646,IND,D
10020,92647,IND,D
10020,92648,IND,D
10020,92649,IND,D
10020,92650,IND,D
10020,92651,IND,D
10020,92652,IND,D
10020,92653,IND,D
10020,92654,IND,D
10020,92655,IND,D
10020,92656,IND,D
10020,92657,IND,D
10020,92658,IND,D
10020,92659,IND,D
10020,92660,IND,D
10020,92661,IND,D
10020,92662,IND,D
10020,92663,IND,D
10020,92672,IND,D
10020,92673,IND,D
10020,92674,IND,D
10020,92675,IND,D
10020,92676,IND,D
10020,92677,IND,D
10020,92678,IND,D
10020,92679,IND,D
10020,92683,IND,D
10020,92684,IND,D
10020,92685,IND,D
10020,92688,IND,D
10020,92690,IND,D
10020,92691,IND,D
10020,92692,IND,D
10020,92693,IND,D
10020,92694,IND,D
10020,92694,IND,D
10020,92697,IND,D
10020,92698,IND,D
10020,92701,IND,D
10020,92702,IND,D
10020,92703,IND,D
10020,92704,IND,D
10020,92705,IND,D
10020,92706,IND,D
10020,92707,IND,D
10020,92708,IND,D
10020,92709,IND,D
10020,92710,IND,D
10020,92711,IND,D
10020,92712,IND,D
10020,92728,IND,D
10020,92735,IND,D
10020,92780,IND,D
10020,92781,IND,D
10020,92782,IND,D
10020,92799,IND,D
10020,92801,IND,D
10020,92802,IND,D
10020,92803,IND,D
10020,92804,IND,D
10020,92805,IND,D
10020,92806,IND,D
10020,92807,IND,D
10020,92808,IND,D
10020,92809,IND,D
10020,92811,IND,D
10020,92812,IND,D
10020,92814,IND,D
10020,92815,IND,D
10020,92816,IND,D
10020,92817,IND,D
10020,92821,IND,D
10020,92822,IND,D
10020,92823,IND,D
10020,92825,IND,D
10020,92831,IND,D
10020,92832,IND,D
10020,92833,IND,D
10020,92834,IND,D
10020,92835,IND,D
10020,92836,IND,D
10020,92837,IND,D
10020,92838,IND,D
10020,92840,IND,D
10020,92841,IND,D
10020,92842,IND,D
10020,92843,IND,D
